ISO3,Location,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
NGA,Akwa Ibom,4180787,Mean weight for height of children,-0.5,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WHM,104236070,I,433061,1433061,Region,..Akwa Ibom,0,,0,1,CNNUTSCWHM,NGDHS2013433061,2013,DHS,424,533,,,2
NGA,Bayelsa,4586816,Mean weight for height of children,-0.2,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WHM,104236070,I,433062,1433062,Region,..Bayelsa,0,,0,1,CNNUTSCWHM,NGDHS2013433062,2013,DHS,217,733,,,2
NGA,Cross River,6682100,Mean weight for height of children,-0.5,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WHM,104236070,I,433063,1433063,Region,..Cross River,0,,0,1,CNNUTSCWHM,NGDHS2013433063,2013,DHS,514,515,,,2
NGA,Delta,5662015,Mean weight for height of children,-0.6,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WHM,104236070,I,433064,1433064,Region,..Delta,0,,0,1,CNNUTSCWHM,NGDHS2013433064,2013,DHS,493,594,,,2
NGA,Edo,5710503,Mean weight for height of children,-0.2,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WHM,104236070,I,433065,1433065,Region,..Edo,0,,0,1,CNNUTSCWHM,NGDHS2013433065,2013,DHS,349,519,,,2
NGA,Rivers,1343219,Mean weight for height of children,-0.4,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WHM,104236070,I,433066,1433066,Region,..Rivers,0,,0,1,CNNUTSCWHM,NGDHS2013433066,2013,DHS,622,465,,,2
NGA,North Central,4806193,Children severely underweight,6.1,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA3,104236080,I,433005,1433010,Region,North Central,0,,0,1,CNNUTSCWA3,NGDHS2013433005,2013,DHS,3764,4116,,,1
NGA,FCT Abuja,3686426,Children severely underweight,3.4,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA3,104236080,I,433011,1433011,Region,..FCT Abuja,0,,0,1,CNNUTSCWA3,NGDHS2013433011,2013,DHS,184,456,,,2
NGA,Benue,4672927,Children severely underweight,3.5,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA3,104236080,I,433012,1433012,Region,..Benue,0,,0,1,CNNUTSCWA3,NGDHS2013433012,2013,DHS,838,580,,,2
NGA,Kogi,3486700,Children severely underweight,2.9,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA3,104236080,I,433013,1433013,Region,..Kogi,0,,0,1,CNNUTSCWA3,NGDHS2013433013,2013,DHS,362,441,,,2
NGA,Kwara,4561584,Children severely underweight,3.3,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA3,104236080,I,433014,1433014,Region,..Kwara,0,,0,1,CNNUTSCWA3,NGDHS2013433014,2013,DHS,383,644,,,2
NGA,Nasarawa,5883315,Children severely underweight,5.7,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA3,104236080,I,433015,1433015,Region,..Nasarawa,0,,0,1,CNNUTSCWA3,NGDHS2013433015,2013,DHS,398,579,,,2
NGA,Niger,1324357,Children severely underweight,10.6,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA3,104236080,I,433016,1433016,Region,..Niger,0,,0,1,CNNUTSCWA3,NGDHS2013433016,2013,DHS,1183,821,,,2
NGA,Plateau,5344852,Children severely underweight,5.5,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA3,104236080,I,433017,1433017,Region,..Plateau,0,,0,1,CNNUTSCWA3,NGDHS2013433017,2013,DHS,416,595,,,2
NGA,North East,873807,Children severely underweight,11.1,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA3,104236080,I,433006,1433020,Region,North East,0,,0,1,CNNUTSCWA3,NGDHS2013433006,2013,DHS,4286,5213,,,1
NGA,Adamawa,1337649,Children severely underweight,7.8,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA3,104236080,I,433021,1433021,Region,..Adamawa,0,,0,1,CNNUTSCWA3,NGDHS2013433021,2013,DHS,645,882,,,2
NGA,Bauchi,7173926,Children severely underweight,15.9,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA3,104236080,I,433022,1433022,Region,..Bauchi,0,,0,1,CNNUTSCWA3,NGDHS2013433022,2013,DHS,1024,1083,,,2
NGA,Borno,2977641,Children severely underweight,7.6,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA3,104236080,I,433023,1433023,Region,..Borno,0,,0,1,CNNUTSCWA3,NGDHS2013433023,2013,DHS,760,416,,,2
NGA,Gombe,122108,Children severely underweight,11.9,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA3,104236080,I,433024,1433024,Region,..Gombe,0,,0,1,CNNUTSCWA3,NGDHS2013433024,2013,DHS,473,938,,,2
NGA,Taraba,2593971,Children severely underweight,6.8,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA3,104236080,I,433025,1433025,Region,..Taraba,0,,0,1,CNNUTSCWA3,NGDHS2013433025,2013,DHS,675,1090,,,2
NGA,Yobe,4700185,Children severely underweight,14.6,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA3,104236080,I,433026,1433026,Region,..Yobe,0,,0,1,CNNUTSCWA3,NGDHS2013433026,2013,DHS,709,804,,,2
NGA,North West,1331312,Children severely underweight,22.6,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA3,104236080,I,433007,1433030,Region,North West,0,,0,1,CNNUTSCWA3,NGDHS2013433007,2013,DHS,9049,7530,,,1
NGA,Jigawa,4664938,Children severely underweight,18.3,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA3,104236080,I,433031,1433031,Region,..Jigawa,0,,0,1,CNNUTSCWA3,NGDHS2013433031,2013,DHS,1147,1042,,,2
NGA,Kaduna,3461480,Children severely underweight,36.9,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA3,104236080,I,433032,1433032,Region,..Kaduna,0,,0,1,CNNUTSCWA3,NGDHS2013433032,2013,DHS,1054,622,,,2
NGA,Kano,4537123,Children severely underweight,29,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA3,104236080,I,433033,1433033,Region,..Kano,0,,0,1,CNNUTSCWA3,NGDHS2013433033,2013,DHS,2372,1647,,,2
NGA,Katsina,5897381,Children severely underweight,20.8,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA3,104236080,I,433034,1433034,Region,..Katsina,0,,0,1,CNNUTSCWA3,NGDHS2013433034,2013,DHS,1358,1159,,,2
NGA,Kebbi,1331338,Children severely underweight,17.5,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA3,104236080,I,433035,1433035,Region,..Kebbi,0,,0,1,CNNUTSCWA3,NGDHS2013433035,2013,DHS,889,844,,,2
NGA,Sokoto,7757423,Children severely underweight,12.3,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA3,104236080,I,433036,1433036,Region,..Sokoto,0,,0,1,CNNUTSCWA3,NGDHS2013433036,2013,DHS,929,1087,,,2
NGA,Zamfara,2695135,Children severely underweight,15.7,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA3,104236080,I,433037,1433037,Region,..Zamfara,0,,0,1,CNNUTSCWA3,NGDHS2013433037,2013,DHS,1301,1129,,,2
NGA,South East,6571869,Children severely underweight,2.5,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA3,104236080,I,433008,1433040,Region,South East,0,,0,1,CNNUTSCWA3,NGDHS2013433008,2013,DHS,2455,2513,,,1
NGA,Abia,5757977,Children severely underweight,2.3,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA3,104236080,I,433041,1433041,Region,..Abia,0,,0,1,CNNUTSCWA3,NGDHS2013433041,2013,DHS,299,464,,,2
NGA,Anambra,2753295,Children severely underweight,4,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA3,104236080,I,433042,1433042,Region,..Anambra,0,,0,1,CNNUTSCWA3,NGDHS2013433042,2013,DHS,498,420,,,2
NGA,Ebonyi,114129,Children severely underweight,3,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA3,104236080,I,433043,1433043,Region,..Ebonyi,0,,0,1,CNNUTSCWA3,NGDHS2013433043,2013,DHS,671,645,,,2
NGA,Enugu,7890733,Children severely underweight,1.1,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA3,104236080,I,433044,1433044,Region,..Enugu,0,,0,1,CNNUTSCWA3,NGDHS2013433044,2013,DHS,495,547,,,2
NGA,Imo,6733131,Children severely underweight,2,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA3,104236080,I,433045,1433045,Region,..Imo,0,,0,1,CNNUTSCWA3,NGDHS2013433045,2013,DHS,493,437,,,2
NGA,South West,1331336,Children severely underweight,3.8,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA3,104236080,I,433009,1433050,Region,South West,0,,0,1,CNNUTSCWA3,NGDHS2013433009,2013,DHS,4016,3575,,,1
NGA,Ekiti,877669,Children severely underweight,2.9,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA3,104236080,I,433051,1433051,Region,..Ekiti,0,,0,1,CNNUTSCWA3,NGDHS2013433051,2013,DHS,188,493,,,2
NGA,Lagos,4481147,Children severely underweight,3,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA3,104236080,I,433052,1433052,Region,..Lagos,0,,0,1,CNNUTSCWA3,NGDHS2013433052,2013,DHS,1141,846,,,2
NGA,Ogun,6211757,Children severely underweight,4.5,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA3,104236080,I,433053,1433053,Region,..Ogun,0,,0,1,CNNUTSCWA3,NGDHS2013433053,2013,DHS,677,494,,,2
NGA,Ondo,1337665,Children severely underweight,2.9,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA3,104236080,I,433054,1433054,Region,..Ondo,0,,0,1,CNNUTSCWA3,NGDHS2013433054,2013,DHS,523,594,,,2
NGA,Osun,7760531,Children severely underweight,2.2,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA3,104236080,I,433055,1433055,Region,..Osun,0,,0,1,CNNUTSCWA3,NGDHS2013433055,2013,DHS,429,523,,,2
NGA,Oyo,1324374,Children severely underweight,5.4,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA3,104236080,I,433056,1433056,Region,..Oyo,0,,0,1,CNNUTSCWA3,NGDHS2013433056,2013,DHS,1059,625,,,2
NGA,South South,5511115,Children severely underweight,3.4,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA3,104236080,I,433010,1433060,Region,South South,0,,0,1,CNNUTSCWA3,NGDHS2013433010,2013,DHS,2619,3359,,,1
NGA,Akwa Ibom,4982972,Children severely underweight,4.5,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA3,104236080,I,433061,1433061,Region,..Akwa Ibom,0,,0,1,CNNUTSCWA3,NGDHS2013433061,2013,DHS,424,533,,,2
NGA,Bayelsa,460369,Children severely underweight,1.4,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA3,104236080,I,433062,1433062,Region,..Bayelsa,0,,0,1,CNNUTSCWA3,NGDHS2013433062,2013,DHS,217,733,,,2
NGA,Cross River,2579794,Children severely underweight,3.9,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA3,104236080,I,433063,1433063,Region,..Cross River,0,,0,1,CNNUTSCWA3,NGDHS2013433063,2013,DHS,514,515,,,2
NGA,Delta,6746756,Children severely underweight,4.3,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA3,104236080,I,433064,1433064,Region,..Delta,0,,0,1,CNNUTSCWA3,NGDHS2013433064,2013,DHS,493,594,,,2
NGA,Edo,6288680,Children severely underweight,3.1,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA3,104236080,I,433065,1433065,Region,..Edo,0,,0,1,CNNUTSCWA3,NGDHS2013433065,2013,DHS,349,519,,,2
NGA,Rivers,1343243,Children severely underweight,2.4,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA3,104236080,I,433066,1433066,Region,..Rivers,0,,0,1,CNNUTSCWA3,NGDHS2013433066,2013,DHS,622,465,,,2
NGA,North Central,4806191,Children underweight,18.5,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA2,104236090,I,433005,1433010,Region,North Central,0,,0,1,CNNUTSCWA2,NGDHS2013433005,2013,DHS,3764,4116,,,1
NGA,FCT Abuja,3686424,Children underweight,12.6,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA2,104236090,I,433011,1433011,Region,..FCT Abuja,0,,0,1,CNNUTSCWA2,NGDHS2013433011,2013,DHS,184,456,,,2
NGA,Benue,4672925,Children underweight,11.3,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA2,104236090,I,433012,1433012,Region,..Benue,0,,0,1,CNNUTSCWA2,NGDHS2013433012,2013,DHS,838,580,,,2
NGA,Kogi,3486699,Children underweight,14.6,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA2,104236090,I,433013,1433013,Region,..Kogi,0,,0,1,CNNUTSCWA2,NGDHS2013433013,2013,DHS,362,441,,,2
NGA,Kwara,4561582,Children underweight,13.8,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA2,104236090,I,433014,1433014,Region,..Kwara,0,,0,1,CNNUTSCWA2,NGDHS2013433014,2013,DHS,383,644,,,2
NGA,Nasarawa,5883314,Children underweight,20.9,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA2,104236090,I,433015,1433015,Region,..Nasarawa,0,,0,1,CNNUTSCWA2,NGDHS2013433015,2013,DHS,398,579,,,2
NGA,Niger,1324346,Children underweight,26,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA2,104236090,I,433016,1433016,Region,..Niger,0,,0,1,CNNUTSCWA2,NGDHS2013433016,2013,DHS,1183,821,,,2
NGA,Plateau,5344851,Children underweight,19.9,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA2,104236090,I,433017,1433017,Region,..Plateau,0,,0,1,CNNUTSCWA2,NGDHS2013433017,2013,DHS,416,595,,,2
NGA,North East,873805,Children underweight,30.8,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA2,104236090,I,433006,1433020,Region,North East,0,,0,1,CNNUTSCWA2,NGDHS2013433006,2013,DHS,4286,5213,,,1
NGA,Adamawa,1337646,Children underweight,23.1,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA2,104236090,I,433021,1433021,Region,..Adamawa,0,,0,1,CNNUTSCWA2,NGDHS2013433021,2013,DHS,645,882,,,2
NGA,Bauchi,7173925,Children underweight,40.6,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA2,104236090,I,433022,1433022,Region,..Bauchi,0,,0,1,CNNUTSCWA2,NGDHS2013433022,2013,DHS,1024,1083,,,2
NGA,Borno,2977640,Children underweight,23.3,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA2,104236090,I,433023,1433023,Region,..Borno,0,,0,1,CNNUTSCWA2,NGDHS2013433023,2013,DHS,760,416,,,2
NGA,Gombe,122107,Children underweight,32,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA2,104236090,I,433024,1433024,Region,..Gombe,0,,0,1,CNNUTSCWA2,NGDHS2013433024,2013,DHS,473,938,,,2
NGA,Taraba,2593970,Children underweight,24.5,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA2,104236090,I,433025,1433025,Region,..Taraba,0,,0,1,CNNUTSCWA2,NGDHS2013433025,2013,DHS,675,1090,,,2
NGA,Yobe,4700184,Children underweight,36.6,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA2,104236090,I,433026,1433026,Region,..Yobe,0,,0,1,CNNUTSCWA2,NGDHS2013433026,2013,DHS,709,804,,,2
NGA,North West,1331299,Children underweight,47.4,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA2,104236090,I,433007,1433030,Region,North West,0,,0,1,CNNUTSCWA2,NGDHS2013433007,2013,DHS,9049,7530,,,1
NGA,Jigawa,4664997,Children underweight,44.1,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA2,104236090,I,433031,1433031,Region,..Jigawa,0,,0,1,CNNUTSCWA2,NGDHS2013433031,2013,DHS,1147,1042,,,2
NGA,Kaduna,3461479,Children underweight,57.6,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA2,104236090,I,433032,1433032,Region,..Kaduna,0,,0,1,CNNUTSCWA2,NGDHS2013433032,2013,DHS,1054,622,,,2
NGA,Kano,4537122,Children underweight,58,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA2,104236090,I,433033,1433033,Region,..Kano,0,,0,1,CNNUTSCWA2,NGDHS2013433033,2013,DHS,2372,1647,,,2
NGA,Katsina,5897286,Children underweight,46,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA2,104236090,I,433034,1433034,Region,..Katsina,0,,0,1,CNNUTSCWA2,NGDHS2013433034,2013,DHS,1358,1159,,,2
NGA,Kebbi,1331339,Children underweight,39,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA2,104236090,I,433035,1433035,Region,..Kebbi,0,,0,1,CNNUTSCWA2,NGDHS2013433035,2013,DHS,889,844,,,2
NGA,Sokoto,7757425,Children underweight,37.7,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA2,104236090,I,433036,1433036,Region,..Sokoto,0,,0,1,CNNUTSCWA2,NGDHS2013433036,2013,DHS,929,1087,,,2
NGA,Zamfara,2695134,Children underweight,37,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA2,104236090,I,433037,1433037,Region,..Zamfara,0,,0,1,CNNUTSCWA2,NGDHS2013433037,2013,DHS,1301,1129,,,2
NGA,South East,6571868,Children underweight,11.4,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA2,104236090,I,433008,1433040,Region,South East,0,,0,1,CNNUTSCWA2,NGDHS2013433008,2013,DHS,2455,2513,,,1
NGA,Abia,5757976,Children underweight,11.6,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA2,104236090,I,433041,1433041,Region,..Abia,0,,0,1,CNNUTSCWA2,NGDHS2013433041,2013,DHS,299,464,,,2
NGA,Anambra,2753210,Children underweight,14.1,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA2,104236090,I,433042,1433042,Region,..Anambra,0,,0,1,CNNUTSCWA2,NGDHS2013433042,2013,DHS,498,420,,,2
NGA,Ebonyi,114128,Children underweight,12.4,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA2,104236090,I,433043,1433043,Region,..Ebonyi,0,,0,1,CNNUTSCWA2,NGDHS2013433043,2013,DHS,671,645,,,2
NGA,Enugu,7890732,Children underweight,7.1,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA2,104236090,I,433044,1433044,Region,..Enugu,0,,0,1,CNNUTSCWA2,NGDHS2013433044,2013,DHS,495,547,,,2
NGA,Imo,6733130,Children underweight,11.6,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA2,104236090,I,433045,1433045,Region,..Imo,0,,0,1,CNNUTSCWA2,NGDHS2013433045,2013,DHS,493,437,,,2
NGA,South West,1331306,Children underweight,14.9,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA2,104236090,I,433009,1433050,Region,South West,0,,0,1,CNNUTSCWA2,NGDHS2013433009,2013,DHS,4016,3575,,,1
NGA,Ekiti,877667,Children underweight,10.4,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA2,104236090,I,433051,1433051,Region,..Ekiti,0,,0,1,CNNUTSCWA2,NGDHS2013433051,2013,DHS,188,493,,,2
NGA,Lagos,4481145,Children underweight,12.9,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA2,104236090,I,433052,1433052,Region,..Lagos,0,,0,1,CNNUTSCWA2,NGDHS2013433052,2013,DHS,1141,846,,,2
NGA,Ogun,6211755,Children underweight,18.3,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA2,104236090,I,433053,1433053,Region,..Ogun,0,,0,1,CNNUTSCWA2,NGDHS2013433053,2013,DHS,677,494,,,2
NGA,Ondo,1337700,Children underweight,13.4,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA2,104236090,I,433054,1433054,Region,..Ondo,0,,0,1,CNNUTSCWA2,NGDHS2013433054,2013,DHS,523,594,,,2
NGA,Osun,7760530,Children underweight,11.5,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA2,104236090,I,433055,1433055,Region,..Osun,0,,0,1,CNNUTSCWA2,NGDHS2013433055,2013,DHS,429,523,,,2
NGA,Oyo,1324372,Children underweight,17.7,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA2,104236090,I,433056,1433056,Region,..Oyo,0,,0,1,CNNUTSCWA2,NGDHS2013433056,2013,DHS,1059,625,,,2
NGA,South South,5511113,Children underweight,12.8,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA2,104236090,I,433010,1433060,Region,South South,0,,0,1,CNNUTSCWA2,NGDHS2013433010,2013,DHS,2619,3359,,,1
NGA,Akwa Ibom,4982971,Children underweight,15.1,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA2,104236090,I,433061,1433061,Region,..Akwa Ibom,0,,0,1,CNNUTSCWA2,NGDHS2013433061,2013,DHS,424,533,,,2
NGA,Bayelsa,460371,Children underweight,10,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA2,104236090,I,433062,1433062,Region,..Bayelsa,0,,0,1,CNNUTSCWA2,NGDHS2013433062,2013,DHS,217,733,,,2
NGA,Cross River,2579792,Children underweight,14.8,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA2,104236090,I,433063,1433063,Region,..Cross River,0,,0,1,CNNUTSCWA2,NGDHS2013433063,2013,DHS,514,515,,,2
NGA,Delta,6746758,Children underweight,15.4,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA2,104236090,I,433064,1433064,Region,..Delta,0,,0,1,CNNUTSCWA2,NGDHS2013433064,2013,DHS,493,594,,,2
NGA,Edo,6288678,Children underweight,7.6,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA2,104236090,I,433065,1433065,Region,..Edo,0,,0,1,CNNUTSCWA2,NGDHS2013433065,2013,DHS,349,519,,,2
NGA,Rivers,1343230,Children underweight,11.4,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WA2,104236090,I,433066,1433066,Region,..Rivers,0,,0,1,CNNUTSCWA2,NGDHS2013433066,2013,DHS,622,465,,,2
NGA,North Central,4806194,Children overweight for their age,1.3,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WAP,104236100,I,433005,1433010,Region,North Central,0,,0,1,CNNUTSCWAP,NGDHS2013433005,2013,DHS,3764,4116,,,1
NGA,FCT Abuja,3686427,Children overweight for their age,2.3,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WAP,104236100,I,433011,1433011,Region,..FCT Abuja,0,,0,1,CNNUTSCWAP,NGDHS2013433011,2013,DHS,184,456,,,2
NGA,Benue,4672928,Children overweight for their age,0.8,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WAP,104236100,I,433012,1433012,Region,..Benue,0,,0,1,CNNUTSCWAP,NGDHS2013433012,2013,DHS,838,580,,,2
NGA,Kogi,3486701,Children overweight for their age,1.3,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WAP,104236100,I,433013,1433013,Region,..Kogi,0,,0,1,CNNUTSCWAP,NGDHS2013433013,2013,DHS,362,441,,,2
NGA,Kwara,4561585,Children overweight for their age,1.1,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WAP,104236100,I,433014,1433014,Region,..Kwara,0,,0,1,CNNUTSCWAP,NGDHS2013433014,2013,DHS,383,644,,,2
NGA,Nasarawa,5883326,Children overweight for their age,1.4,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WAP,104236100,I,433015,1433015,Region,..Nasarawa,0,,0,1,CNNUTSCWAP,NGDHS2013433015,2013,DHS,398,579,,,2
NGA,Niger,1324358,Children overweight for their age,1.4,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WAP,104236100,I,433016,1433016,Region,..Niger,0,,0,1,CNNUTSCWAP,NGDHS2013433016,2013,DHS,1183,821,,,2
NGA,Plateau,5344853,Children overweight for their age,1.8,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WAP,104236100,I,433017,1433017,Region,..Plateau,0,,0,1,CNNUTSCWAP,NGDHS2013433017,2013,DHS,416,595,,,2
NGA,North East,873808,Children overweight for their age,1.3,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WAP,104236100,I,433006,1433020,Region,North East,0,,0,1,CNNUTSCWAP,NGDHS2013433006,2013,DHS,4286,5213,,,1
NGA,Adamawa,1337650,Children overweight for their age,0.3,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WAP,104236100,I,433021,1433021,Region,..Adamawa,0,,0,1,CNNUTSCWAP,NGDHS2013433021,2013,DHS,645,882,,,2
NGA,Bauchi,7173927,Children overweight for their age,0.2,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WAP,104236100,I,433022,1433022,Region,..Bauchi,0,,0,1,CNNUTSCWAP,NGDHS2013433022,2013,DHS,1024,1083,,,2
NGA,Borno,2977642,Children overweight for their age,2.9,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WAP,104236100,I,433023,1433023,Region,..Borno,0,,0,1,CNNUTSCWAP,NGDHS2013433023,2013,DHS,760,416,,,2
NGA,Gombe,122109,Children overweight for their age,0.6,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WAP,104236100,I,433024,1433024,Region,..Gombe,0,,0,1,CNNUTSCWAP,NGDHS2013433024,2013,DHS,473,938,,,2
NGA,Taraba,2593972,Children overweight for their age,1.1,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WAP,104236100,I,433025,1433025,Region,..Taraba,0,,0,1,CNNUTSCWAP,NGDHS2013433025,2013,DHS,675,1090,,,2
NGA,Yobe,4700186,Children overweight for their age,2.6,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WAP,104236100,I,433026,1433026,Region,..Yobe,0,,0,1,CNNUTSCWAP,NGDHS2013433026,2013,DHS,709,804,,,2
NGA,North West,1331313,Children overweight for their age,0.5,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WAP,104236100,I,433007,1433030,Region,North West,0,,0,1,CNNUTSCWAP,NGDHS2013433007,2013,DHS,9049,7530,,,1
NGA,Jigawa,4664939,Children overweight for their age,1.1,1,NG,Nigeria,2013,NG2013DHS,CN_NUTS_C_WAP,104236100,I,433031,1433031,Region,..Jigawa,0,,0,1,CNNUTSCWAP,NGDHS2013433031,2013,DHS,1147,1042,,,2
