ISO3,Location,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
NGA,Northwest - 1990,4435746,Place of delivery: Health facility,9.8,1,NG,Nigeria,1990,NG1990DHS,RH_DELP_C_DHF,83566070,I,433002,1433002,Region,Northwest - 1990,14001,Five years preceding the survey,0,0,RHDELPCDHF,NGDHS1990433002,1990,DHS,2267,1895,,,1
NGA,Northwest - 1990,7864726,Place of delivery: Health facility,11.5,1,NG,Nigeria,1990,NG1990DHS,RH_DELP_C_DHF,83566070,I,433002,1433002,Region,Northwest - 1990,14002,Two years preceding the survey,0,1,RHDELPCDHF,NGDHS1990433002,1990,DHS,926,784,,,1
NGA,Southeast - 1990,1351601,Place of delivery: Health facility,47.2,1,NG,Nigeria,1990,NG1990DHS,RH_DELP_C_DHF,83566070,I,433003,1433003,Region,Southeast - 1990,14000,Three years preceding the survey,0,0,RHDELPCDHF,NGDHS1990433003,1990,DHS,1411,1157,,,1
NGA,Southeast - 1990,3490689,Place of delivery: Health facility,48.5,1,NG,Nigeria,1990,NG1990DHS,RH_DELP_C_DHF,83566070,I,433003,1433003,Region,Southeast - 1990,14001,Five years preceding the survey,0,0,RHDELPCDHF,NGDHS1990433003,1990,DHS,2453,2004,,,1
NGA,Southeast - 1990,3135178,Place of delivery: Health facility,47,1,NG,Nigeria,1990,NG1990DHS,RH_DELP_C_DHF,83566070,I,433003,1433003,Region,Southeast - 1990,14002,Two years preceding the survey,0,1,RHDELPCDHF,NGDHS1990433003,1990,DHS,945,769,,,1
NGA,Southwest - 1990,5474021,Place of delivery: Health facility,67.4,1,NG,Nigeria,1990,NG1990DHS,RH_DELP_C_DHF,83566070,I,433004,1433004,Region,Southwest - 1990,14000,Three years preceding the survey,0,0,RHDELPCDHF,NGDHS1990433004,1990,DHS,895,1194,,,1
NGA,Southwest - 1990,2853483,Place of delivery: Health facility,67.9,1,NG,Nigeria,1990,NG1990DHS,RH_DELP_C_DHF,83566070,I,433004,1433004,Region,Southwest - 1990,14001,Five years preceding the survey,0,0,RHDELPCDHF,NGDHS1990433004,1990,DHS,1536,2046,,,1
NGA,Southwest - 1990,6498937,Place of delivery: Health facility,67.7,1,NG,Nigeria,1990,NG1990DHS,RH_DELP_C_DHF,83566070,I,433004,1433004,Region,Southwest - 1990,14002,Two years preceding the survey,0,1,RHDELPCDHF,NGDHS1990433004,1990,DHS,620,829,,,1
NGA,Northeast - 1990,4803454,Fully vaccinated (8 basic antigens),15.5,1,NG,Nigeria,1990,NG1990DHS,CH_VACC_C_BAS,93906230,I,433001,1433001,Region,Northeast - 1990,0,,0,1,CHVACCCBAS,NGDHS1990433001,1990,DHS,359,362,,,1
NGA,Northwest - 1990,2090720,Fully vaccinated (8 basic antigens),17.7,1,NG,Nigeria,1990,NG1990DHS,CH_VACC_C_BAS,93906230,I,433002,1433002,Region,Northwest - 1990,0,,0,1,CHVACCCBAS,NGDHS1990433002,1990,DHS,373,302,,,1
NGA,Southeast - 1990,2096706,Fully vaccinated (8 basic antigens),42.4,1,NG,Nigeria,1990,NG1990DHS,CH_VACC_C_BAS,93906230,I,433003,1433003,Region,Southeast - 1990,0,,0,1,CHVACCCBAS,NGDHS1990433003,1990,DHS,408,340,,,1
NGA,Southwest - 1990,6019042,Fully vaccinated (8 basic antigens),43.9,1,NG,Nigeria,1990,NG1990DHS,CH_VACC_C_BAS,93906230,I,433004,1433004,Region,Southwest - 1990,0,,0,1,CHVACCCBAS,NGDHS1990433004,1990,DHS,240,333,,,1
NGA,Northeast - 1990,6510258,Treatment of diarrhea: Either ORS or RHF,23.3,1,NG,Nigeria,1990,NG1990DHS,CH_DIAT_C_ORT,94096040,I,433001,1433001,Region,Northeast - 1990,14000,Three years preceding the survey,0,0,CHDIATCORT,NGDHS1990433001,1990,DHS,314,312,,,1
NGA,Northeast - 1990,7824943,Treatment of diarrhea: Either ORS or RHF,23.8,1,NG,Nigeria,1990,NG1990DHS,CH_DIAT_C_ORT,94096040,I,433001,1433001,Region,Northeast - 1990,14001,Five years preceding the survey,0,1,CHDIATCORT,NGDHS1990433001,1990,DHS,395,395,,,1
NGA,Northwest - 1990,4743543,Treatment of diarrhea: Either ORS or RHF,23.3,1,NG,Nigeria,1990,NG1990DHS,CH_DIAT_C_ORT,94096040,I,433002,1433002,Region,Northwest - 1990,14000,Three years preceding the survey,0,0,CHDIATCORT,NGDHS1990433002,1990,DHS,365,295,,,1
NGA,Northwest - 1990,6037201,Treatment of diarrhea: Either ORS or RHF,21.7,1,NG,Nigeria,1990,NG1990DHS,CH_DIAT_C_ORT,94096040,I,433002,1433002,Region,Northwest - 1990,14001,Five years preceding the survey,0,1,CHDIATCORT,NGDHS1990433002,1990,DHS,481,366,,,1
NGA,Southeast - 1990,4644667,Treatment of diarrhea: Either ORS or RHF,36.3,1,NG,Nigeria,1990,NG1990DHS,CH_DIAT_C_ORT,94096040,I,433003,1433003,Region,Southeast - 1990,14000,Three years preceding the survey,0,0,CHDIATCORT,NGDHS1990433003,1990,DHS,208,171,,,1
